2026-02-17 14:40:23.433 | INFO     | __main__:run_news_producer:161 - 📰 ICICIBANK.NS    Sentiment: positive   Score: +0.74 | Indian stocks poised for better CY26; Nifty earnin...
2026-02-17 14:40:23.439 | INFO     | __main__:run_news_producer:161 - 📰 ICICIBANK.NS    Sentiment: neutral    Score: +0.00 | Markets open lower amid mixed global cues; turn vo...
2026-02-17 14:40:23.442 | INFO     | __main__:run_news_producer:161 - 📰 ICICIBANK.NS    Sentiment: positive   Score: +0.32 | Pension savings with health insurance? NPS may int...
2026-02-17 14:40:23.448 | INFO     | __main__:run_news_producer:161 - 📰 ICICIBANK.NS    Sentiment: neutral    Score: +0.00 | Stocks to buy: Choice Equity analyst suggests Mind...
2026-02-17 14:40:23.453 | INFO     | __main__:run_news_producer:161 - 📰 ICICIBANK.NS    Sentiment: positive   Score: +0.47 | ICICI Bank, Max Health shares flash 'Buy' signals;...
2026-02-17 14:40:27.106 | INFO     | __main__:run_news_producer:161 - 📰 SBIN.NS         Sentiment: positive   Score: +0.26 | Asian markets sluggish as Chinese New Year holiday...
2026-02-17 14:40:27.109 | INFO     | __main__:run_news_producer:161 - 📰 SBIN.NS         Sentiment: neutral    Score: +0.00 | Russia's daily crypto turnover is over $650 millio...
2026-02-17 14:40:27.114 | INFO     | __main__:run_news_producer:161 - 📰 SBIN.NS         Sentiment: neutral    Score: +0.00 | $129B Crypto Maze: Russian Authorities Lose Sight ...
2026-02-17 14:40:27.125 | INFO     | __main__:run_news_producer:161 - 📰 SBIN.NS         Sentiment: positive   Score: +0.39 | Stablecoin Payments Show Up at Checkout Despite Cr...
2026-02-17 14:40:27.130 | INFO     | __main__:run_news_producer:161 - 📰 SBIN.NS         Sentiment: neutral    Score: +0.00 | Symposium on International Investment Law & Contem...
2026-02-17 14:40:30.762 | INFO     | __main__:run_news_producer:161 - 📰 RELIANCE.NS     Sentiment: negative   Score: -0.21 | B2B Payments Go Digital and Boost Cash Flow Contro...
2026-02-17 14:40:30.766 | INFO     | __main__:run_news_producer:161 - 📰 RELIANCE.NS     Sentiment: neutral    Score: +0.00 | 'We Just Want to See People Like Us'...
2026-02-17 14:40:30.774 | INFO     | __main__:run_news_producer:161 - 📰 RELIANCE.NS     Sentiment: negative   Score: -0.18 | Gemini 3 Deepthink For Beginners : Supports Resear...
2026-02-17 14:40:30.798 | INFO     | __main__:run_news_producer:161 - 📰 RELIANCE.NS     Sentiment: positive   Score: +0.41 | Engineers India zooms 22% in 2 day; stock hits 7-m...
2026-02-17 14:40:30.817 | INFO     | __main__:run_news_producer:161 - 📰 RELIANCE.NS     Sentiment: neutral    Score: +0.00 | Riding IVF tailwinds, Gaudium IVF faces workforce ...
2026-02-17 14:40:34.313 | INFO     | __main__:run_news_producer:161 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Sensex spurts 317 pts; realty shares outperforms...
2026-02-17 14:40:34.315 | INFO     | __main__:run_news_producer:161 - 📰 ADANIENT.NS     Sentiment: positive   Score: +0.22 | Regulatory sandboxes necessary to foster AI innova...
2026-02-17 14:40:34.318 | INFO     | __main__:run_news_producer:161 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Markets open lower amid mixed global cues; turn vo...
2026-02-17 14:40:34.336 | INFO     | __main__:run_news_producer:161 - 📰 ADANIENT.NS     Sentiment: positive   Score: +0.53 | Bain Cap must address stakes in arms for Manappura...
2026-02-17 14:40:34.340 | INFO     | __main__:run_news_producer:161 - 📰 ADANIENT.NS     Sentiment: neutral    Score: +0.00 | Manmohan Singh’s calm amid din in Parliament...
2026-02-17 14:40:38.275 | INFO     | __main__:run_news_producer:161 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +0.48 | JSW MG plans $441 million expansion to triple Indi...
2026-02-17 14:40:38.277 | INFO     | __main__:run_news_producer:161 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +0.74 | Indian stocks poised for better CY26; Nifty earnin...
2026-02-17 14:40:38.279 | INFO     | __main__:run_news_producer:161 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +0.40 | JSW MG Plans $441 Million Expansion to Triple Indi...
2026-02-17 14:40:38.281 | INFO     | __main__:run_news_producer:161 - 📰 TATAMOTORS.NS   Sentiment: positive   Score: +1.00 | Corporate revenues jump most in six quarters on GS...
2026-02-17 14:40:38.285 | INFO     | __main__:run_news_producer:161 - 📰 TATAMOTORS.NS   Sentiment: neutral    Score: +0.00 | Traders stay guarded as Nifty turns range-bound, s...
2026-02-17 14:40:41.191 | INFO     | __main__:run_news_producer:161 - 📰 AAPL            Sentiment: neutral    Score: +0.00 | Stop the Drain: A Step-by-Step Guide to Fixing iOS...
